,system_liquidity,default_rate,network_stress,avg_capital_ratio,avg_liquidity_ratio,unemployment_rate,gdp_growth,interest_rate,credit_spread
84,0.12708148053717236,0.16,0.5,-90.4126889081667,0.13597544988371157,0.049999999999999996,0.019999999999999997,0.03,0.025
85,0.12697878076329286,0.16,0.5,-98.5526095974569,0.13597544638791598,0.049999999999999996,0.019999999999999997,0.03,0.025
86,0.12687769514803393,0.16,0.5,-105.75887787359643,0.13597544373361042,0.049999999999999996,0.019999999999999997,0.03,0.025
87,0.1267782159780981,0.16,0.5,-111.98017824038871,0.1359754417224759,0.049999999999999996,0.019999999999999997,0.03,0.025
88,0.12668033483175806,0.16,0.5,-117.2548261121937,0.13597544020108793,0.049999999999999996,0.019999999999999997,0.03,0.025
89,0.1265840426064769,0.16,0.5,-121.68432006673109,0.13597543905157602,0.049999999999999996,0.019999999999999997,0.03,0.025
90,0.12648932954702405,0.16,0.5,-125.40732706459596,0.13597543818384458,0.049999999999999996,0.019999999999999997,0.03,0.025
91,0.1263961852739485,0.16,0.5,-128.57946685758648,0.1359754375292873,0.049999999999999996,0.019999999999999997,0.03,0.025
92,0.12630459881226072,0.16,0.5,-131.36059386432453,0.1359754370358085,0.049999999999999996,0.019999999999999997,0.03,0.025
93,0.12621455862017963,0.16,0.5,-133.9089834856252,0.13597543666393302,0.049999999999999996,0.019999999999999997,0.03,0.025
94,0.12612605261781945,0.16,0.5,-136.3809286445074,0.13597543638379647,0.049999999999999996,0.019999999999999997,0.03,0.025
95,0.12603906821570715,0.18,0.5,-138.93424884031745,0.13597543617283242,0.049999999999999996,0.019999999999999997,0.03,0.025
96,0.1259535923430382,0.18,0.5,-141.75839778716875,0.13597543601400472,0.049999999999999996,0.019999999999999997,0.03,0.025
97,0.12711574289407784,0.18,0.5,-144.93628576274995,0.13693942036947826,0.049999999999999996,0.019999999999999997,0.03,0.025
98,0.12895981263280742,0.18,0.6,-148.62392754153748,0.13827219712392314,0.049999999999999996,0.019999999999999997,0.03,0.025
99,0.13066443143840972,0.18,0.6,-152.94704246176096,0.13933034243706044,0.049999999999999996,0.019999999999999997,0.03,0.025
